stamp_ns,time_gap_ms,go2_x_m,go2_y_m,go2_z_m,go2_yaw_rad,vo_x_m,vo_y_m,vo_z_m,vo_yaw_rad,position_difference_m,yaw_difference_rad
1785119634334565186,1.922416,6.845874357185092e-05,0.0002458318966132752,7.430758800882438e-05,0.00042357983379219825,0.0002930730308082587,0.000215502014833871,-0.00046727335134167443,-5.956837854748085e-05,0.000587095727822338,-0.00048314821233967913
1785119634367906006,1.424853,5.64590027658123e-05,0.00027355728482124814,-2.2827933549324254e-05,0.0006910239233283683,0.0006579012505418247,-0.0005718461404730685,-0.0008444140896313972,0.00045996340450668463,0.001323421150191783,-0.0002310605188216837
1785119634401246826,1.34724,5.1017160458232126e-05,0.0002648422660807937,-0.0001003961141249216,0.0004234915726187376,0.0004798313842758043,-0.0014809668137137984,-0.0019197976232030714,0.0005470139638743778,0.002557724151052524,0.00012352239125564023
1785119634434587646,1.363802,3.101545042384322e-05,0.0002616364944679867,-6.960897304073889e-05,0.0006384357733657623,6.783079640334958e-05,-3.2296938746002553e-05,-0.00010377213586010517,0.000118912930713721,0.0002981934850971362,-0.0005195228426520413
1785119634467928223,1.581832,4.220981737277708e-05,0.0002578652808970061,-0.00013184063633228275,0.0007400392226703076,-0.00028581277595540896,-0.0014131799279336538,0.0001757277382348945,0.0006932058341105727,0.0017304881440574932,-4.683338855973488e-05
1785119634501268799,1.514237,2.373746889285177e-05,0.00024079507391705146,-0.0001330038129078557,0.0004861456854426677,-0.0005198483015507037,-0.0014208862324045514,0.0011807482445284844,0.00037809995925230374,0.0021869190021639117,-0.00010804572619036395
1785119634534609131,1.445695,3.804803966323084e-05,0.000268184768444138,-0.0001910768016829136,0.0007664105734941781,-4.0638672848701505e-05,-0.0029148307295856447,0.0012807264421748424,0.001102092815860843,0.0035077035290990506,0.00033568224236666484
1785119634567949463,1.799775,3.229471274498261e-05,0.0002922331145536408,-0.0002093336714629974,0.0007496269863840857,5.844357233392249e-05,-0.0001583742202927164,0.0006702883678254979,0.0001987660509027818,0.0009886686325949613,-0.0005508609354813039
1785119634601292969,1.97878,1.1166926328336787e-05,0.00028112674910095583,-8.904609272973478e-05,0.0006522205756147884,-0.0003692251344893183,0.00022777582338040928,-0.0003915832438760869,-1.379824001407859e-06,0.0004889510906339126,-0.0006536003996161963
1785119634634636230,1.794428,2.5242561961148957e-05,0.00028959015208287965,1.964314894947891e-05,0.0008608124307298247,-0.00012355450999020111,-0.0012612096794763308,1.2914197618599709e-05,0.0005468324426796733,0.0015579364444583046,-0.0003139799880501514
1785119634667979248,1.941474,3.048181042796467e-05,0.000280185550310278,-3.472642872639694e-05,0.0006721045134078026,7.001095724235608e-05,-0.0008469396736921873,-5.5677561460247255e-05,0.000287734882545196,0.0011280127543575528,-0.0003843696308626066
1785119634701322266,1.986953,2.9206940091236795e-05,0.00028588717067603594,7.265967041460881e-05,0.000734799885999846,-0.00040589411471859634,0.0003997931915411168,0.0015745189629532035,-0.00011402740479553116,0.0015677591792333649,-0.0008488272907953772
1785119634734665283,1.965674,3.3268461382872365e-05,0.00030634642050864384,-3.171267338632668e-05,0.001013599941893317,0.0002260884097771395,-0.0014724282994860944,-0.002775954138594818,0.0007197193899088917,0.003275985387079859,-0.0002938805519844254
1785119634768008057,3.568801,5.03618840445014e-05,0.00029940529174831484,-0.00011813785163893422,0.0007909877755322094,0.0006905730742806703,-0.001005562952190476,-0.0011124256511757253,0.0004918333348459984,0.001761085095644165,-0.000299154440686211
1785119634801350586,1.269324,5.267243306817586e-05,0.0002946887386394862,-8.923957399467248e-05,0.000995343904936049,0.0010000400716064686,0.0002026401421639649,-0.001466550788105356,0.00016955174478606782,0.0016742056525940235,-0.0008257921601499811
1785119634834693115,1.246984,7.773383582801378e-05,0.0002987417579672104,-0.00016712967478719933,0.0009903288707210388,0.0003852253518497097,-0.0008648372779923016,-0.0010237903764028133,0.000507347823438731,0.0014772727449737723,-0.0004829810472823078
1785119634868035400,1.161706,8.192390060531519e-05,0.00029381885129596146,-0.0004195290817679477,0.0008227326126964584,0.0002683155791815607,-0.00023697718906790015,0.00032931957933018637,5.9521439136295335e-05,0.0009366219149352062,-0.0007632111735601631
1785119634901377686,1.588551,0.00010005017140585715,0.00029944228694373486,-0.0004041976744707832,0.0011094755418580207,0.0004889175011343862,-0.00099650633675914,-0.002811659158829452,0.0005957811703280636,0.002761624781551255,-0.0005136943715299571
